Port Name,Year,Month,total_crossings,State,Point,PortCode,total_crossings_normalized
Cross Border Xpress,2022,June,175755,California,-116.974462 32.54834,2582,0.034259152050169175
Cross Border Xpress,2022,July,244063,California,-116.974462 32.54834,2582,0.047574131187280246
Cross Border Xpress,2022,August,209301,California,-116.974462 32.54834,2582,0.04079812684277806
Cross Border Xpress,2022,September,154690,California,-116.974462 32.54834,2582,0.030153043899978204
Cross Border Xpress,2022,October,175002,California,-116.974462 32.54834,2582,0.0341123730595642
Cross Border Xpress,2022,November,206549,California,-116.974462 32.54834,2582,0.04026169154112482
Cross Border Xpress,2022,December,196592,California,-116.974462 32.54834,2582,0.03832081715938015
Cross Border Xpress,2023,January,228403,California,-116.974462 32.54834,2582,0.04452159600418076
Cross Border Xpress,2023,February,165809,California,-116.974462 32.54834,2582,0.03232042185022617
Cross Border Xpress,2023,March,179406,California,-116.974462 32.54834,2582,0.034970825482704054
Cross Border Xpress,2023,April,209149,California,-116.974462 32.54834,2582,0.0407684981487914
Cross Border Xpress,2023,May,185857,California,-116.974462 32.54834,2582,0.036228290646572174
Cross Border Xpress,2023,June,189394,California,-116.974462 32.54834,2582,0.03691774255861705
Cross Border Xpress,2023,July,254418,California,-116.974462 32.54834,2582,0.04959258596512157
Cross Border Xpress,2023,August,198151,California,-116.974462 32.54834,2582,0.038624706198361766
Cross Border Xpress,2023,September,153201,California,-116.974462 32.54834,2582,0.02986279965427992
Cross Border Xpress,2023,October,166048,California,-116.974462 32.54834,2582,0.03236700907300783
Cross Border Xpress,2023,November,178180,California,-116.974462 32.54834,2582,0.03473184667462743
Cross Border Xpress,2023,December,183272,California,-116.974462 32.54834,2582,0.035724407923180594
Cross Border Xpress,2024,January,204578,California,-116.974462 32.54834,2582,0.039877493147389885
Cross Border Xpress,2024,February,146456,California,-116.974462 32.54834,2582,0.028548026358621813
Cross Border Xpress,2024,March,168786,California,-116.974462 32.54834,2582,0.0329007154160044
Dalton Cache,1996,January,1501,Alaska,-136.361944 59.450556,3106,0.0002925833531182836
Dalton Cache,1996,February,1177,Alaska,-136.361944 59.450556,3106,0.0002294274527782943
Dalton Cache,1996,March,1730,Alaska,-136.361944 59.450556,3106,0.0003372213197166093
Dalton Cache,1996,April,2478,Alaska,-136.361944 59.450556,3106,0.00048302568222991784
Dalton Cache,1996,May,2810,Alaska,-136.361944 59.450556,3106,0.0005477409875165735
Dalton Cache,1996,June,7781,Alaska,-136.361944 59.450556,3106,0.0015167162362514088
Dalton Cache,1996,July,11281,Alaska,-136.361944 59.450556,3106,0.002198955900417959
Dalton Cache,1996,August,10982,Alaska,-136.361944 59.450556,3106,0.0021406731405363027
Dalton Cache,1996,September,4957,Alaska,-136.361944 59.450556,3106,0.000966246290078169
Dalton Cache,1996,October,2395,Alaska,-136.361944 59.450556,3106,0.0004668468559082539
Dalton Cache,1996,November,1644,Alaska,-136.361944 59.450556,3106,0.0003204577165399455
Dalton Cache,1996,December,1187,Alaska,-136.361944 59.450556,3106,0.00023137670896162732
Dalton Cache,1997,January,1512,Alaska,-136.361944 59.450556,3106,0.00029472753491994986
Dalton Cache,1997,February,1341,Alaska,-136.361944 59.450556,3106,0.00026139525418495557
Dalton Cache,1997,March,2012,Alaska,-136.361944 59.450556,3106,0.0003921903440866
Dalton Cache,1997,April,2256,Alaska,-136.361944 59.450556,3106,0.0004397521949599252
Dalton Cache,1997,May,4027,Alaska,-136.361944 59.450556,3106,0.0007849654650281999
Dalton Cache,1997,June,7491,Alaska,-136.361944 59.450556,3106,0.0014601878069347516
Dalton Cache,1997,July,10614,Alaska,-136.361944 59.450556,3106,0.002068940512989648
Dalton Cache,1997,August,9692,Alaska,-136.361944 59.450556,3106,0.0018892190928863455
Dalton Cache,1997,September,4346,Alaska,-136.361944 59.450556,3106,0.0008471467372765226
Dalton Cache,1997,October,2216,Alaska,-136.361944 59.450556,3106,0.0004319551702265932
Dalton Cache,1997,November,1500,Alaska,-136.361944 59.450556,3106,0.0002923884274999503
Dalton Cache,1997,December,1276,Alaska,-136.361944 59.450556,3106,0.000248725088993291
Dalton Cache,1998,January,1344,Alaska,-136.361944 59.450556,3106,0.00026198003103995547
Dalton Cache,1998,February,1236,Alaska,-136.361944 59.450556,3106,0.00024092806425995902
Dalton Cache,1998,March,1866,Alaska,-136.361944 59.450556,3106,0.00036373120380993817
Dalton Cache,1998,April,2417,Alaska,-136.361944 59.450556,3106,0.00047113521951158656
Dalton Cache,1998,May,3823,Alaska,-136.361944 59.450556,3106,0.0007452006388882066
Dalton Cache,1998,June,8316,Alaska,-136.361944 59.450556,3106,0.0016210014420597243
Dalton Cache,1998,July,10502,Alaska,-136.361944 59.450556,3106,0.0020471088437363184
Dalton Cache,1998,August,9678,Alaska,-136.361944 59.450556,3106,0.0018864901342296792
Dalton Cache,1998,September,4599,Alaska,-136.361944 59.450556,3106,0.0008964629187148476
Dalton Cache,1998,October,2876,Alaska,-136.361944 59.450556,3106,0.0005606060783265713
Dalton Cache,1998,November,1416,Alaska,-136.361944 59.450556,3106,0.0002760146755599531
Dalton Cache,1998,December,1205,Alaska,-136.361944 59.450556,3106,0.00023488537009162672
Dalton Cache,1999,January,1280,Alaska,-136.361944 59.450556,3106,0.00024950479146662423
Dalton Cache,1999,February,854,Alaska,-136.361944 59.450556,3106,0.00016646647805663834
Dalton Cache,1999,March,1468,Alaska,-136.361944 59.450556,3106,0.00028615080771328465
Dalton Cache,1999,April,2291,Alaska,-136.361944 59.450556,3106,0.0004465745916015907
Dalton Cache,1999,May,4002,Alaska,-136.361944 59.450556,3106,0.0007800923245698673
Dalton Cache,1999,June,7654,Alaska,-136.361944 59.450556,3106,0.0014919606827230795
Dalton Cache,1999,July,10524,Alaska,-136.361944 59.450556,3106,0.002051397207339651
Dalton Cache,1999,August,0,Alaska,-136.361944 59.450556,3106,0.0
Dalton Cache,1999,September,4732,Alaska,-136.361944 59.450556,3106,0.0009223880259531765
Dalton Cache,1999,October,2593,Alaska,-136.361944 59.450556,3106,0.0005054421283382474
Dalton Cache,1999,November,1538,Alaska,-136.361944 59.450556,3106,0.0002997956009966157
Dalton Cache,1999,December,1119,Alaska,-136.361944 59.450556,3106,0.0002181217669149629
Dalton Cache,2000,January,1260,Alaska,-136.361944 59.450556,3106,0.00024560627909995825
Dalton Cache,2000,February,1238,Alaska,-136.361944 59.450556,3106,0.00024131791549662562
Dalton Cache,2000,March,1565,Alaska,-136.361944 59.450556,3106,0.0003050585926916148
Dalton Cache,2000,April,2462,Alaska,-136.361944 59.450556,3106,0.00047990687233658507
Dalton Cache,2000,May,3558,Alaska,-136.361944 59.450556,3106,0.0006935453500298821
Dalton Cache,2000,June,7551,Alaska,-136.361944 59.450556,3106,0.0014718833440347497
Dalton Cache,2000,July,9432,Alaska,-136.361944 59.450556,3106,0.0018385384321196873
Dalton Cache,2000,August,8641,Alaska,-136.361944 59.450556,3106,0.0016843522680180468
Dalton Cache,2000,September,4830,Alaska,-136.361944 59.450556,3106,0.0009414907365498399
Dalton Cache,2000,October,2451,Alaska,-136.361944 59.450556,3106,0.00047776269053491875
Dalton Cache,2000,November,1452,Alaska,-136.361944 59.450556,3106,0.0002830319978199519
Dalton Cache,2000,December,1085,Alaska,-136.361944 59.450556,3106,0.0002114942958916307
Dalton Cache,2001,January,1465,Alaska,-136.361944 59.450556,3106,0.0002855660308582848
Dalton Cache,2001,February,1241,Alaska,-136.361944 59.450556,3106,0.00024190269235162552
Dalton Cache,2001,March,1580,Alaska,-136.361944 59.450556,3106,0.0003079824769666143
Dalton Cache,2001,April,2721,Alaska,-136.361944 59.450556,3106,0.0005303926074849098
Dalton Cache,2001,May,3280,Alaska,-136.361944 59.450556,3106,0.0006393560281332246
Dalton Cache,2001,June,10123,Alaska,-136.361944 59.450556,3106,0.0019732320343879978
Dalton Cache,2001,July,7740,Alaska,-136.361944 59.450556,3106,0.0015087242858997435
Dalton Cache,2001,August,9458,Alaska,-136.361944 59.450556,3106,0.0018436064981963531
Dalton Cache,2001,September,4404,Alaska,-136.361944 59.450556,3106,0.000858452423139854
Dalton Cache,2001,October,2687,Alaska,-136.361944 59.450556,3106,0.0005237651364615776
Dalton Cache,2001,November,1815,Alaska,-136.361944 59.450556,3106,0.00035378999727493984
Dalton Cache,2001,December,1483,Alaska,-136.361944 59.450556,3106,0.00028907469198828417
Dalton Cache,2002,January,1705,Alaska,-136.361944 59.450556,3106,0.00033234817925827684
Dalton Cache,2002,February,1269,Alaska,-136.361944 59.450556,3106,0.0002473606096649579
Dalton Cache,2002,March,2047,Alaska,-136.361944 59.450556,3106,0.0003990127407282655
Dalton Cache,2002,April,2322,Alaska,-136.361944 59.450556,3106,0.000452617285769923
Dalton Cache,2002,May,3444,Alaska,-136.361944 59.450556,3106,0.0006713238295398858
Dalton Cache,2002,June,6966,Alaska,-136.361944 59.450556,3106,0.0013578518573097692
Dalton Cache,2002,July,9195,Alaska,-136.361944 59.450556,3106,0.0017923410605746952
Dalton Cache,2002,August,9148,Alaska,-136.361944 59.450556,3106,0.00178317955651303
Dalton Cache,2002,September,4590,Alaska,-136.361944 59.450556,3106,0.0008947085881498479
Dalton Cache,2002,October,3437,Alaska,-136.361944 59.450556,3106,0.0006699593502115527
Dalton Cache,2002,November,1582,Alaska,-136.361944 59.450556,3106,0.0003083723282032809
Dalton Cache,2002,December,1390,Alaska,-136.361944 59.450556,3106,0.00027094660948328724
Dalton Cache,2003,January,1430,Alaska,-136.361944 59.450556,3106,0.00027874363421661924
Dalton Cache,2003,February,1150,Alaska,-136.361944 59.450556,3106,0.00022416446108329522
Dalton Cache,2003,March,1643,Alaska,-136.361944 59.450556,3106,0.0003202627909216122
Dalton Cache,2003,April,2275,Alaska,-136.361944 59.450556,3106,0.0004434557817082579
Dalton Cache,2003,May,3324,Alaska,-136.361944 59.450556,3106,0.0006479327553398899
Dalton Cache,2003,June,7322,Alaska,-136.361944 59.450556,3106,0.0014272453774364239
Dalton Cache,2003,July,8346,Alaska,-136.361944 59.450556,3106,0.0016268492106097233
Dalton Cache,2003,August,8289,Alaska,-136.361944 59.450556,3106,0.0016157384503647251
Dalton Cache,2003,September,4029,Alaska,-136.361944 59.450556,3106,0.0007853553162648665
Dalton Cache,2003,October,3364,Alaska,-136.361944 59.450556,3106,0.0006557297800732218
Dalton Cache,2003,November,1547,Alaska,-136.361944 59.450556,3106,0.00030154993156161536
Dalton Cache,2003,December,1283,Alaska,-136.361944 59.450556,3106,0.00025008956832162413
Dalton Cache,2004,January,1154,Alaska,-136.361944 59.450556,3106,0.00022494416355662843
Dalton Cache,2004,February,1088,Alaska,-136.361944 59.450556,3106,0.0002120790727466306
Dalton Cache,2004,March,1346,Alaska,-136.361944 59.450556,3106,0.000262369882276622
Dalton Cache,2004,April,2348,Alaska,-136.361944 59.450556,3106,0.00045768535184658886
Dalton Cache,2004,May,3424,Alaska,-136.361944 59.450556,3106,0.0006674253171732198
Dalton Cache,2004,June,6843,Alaska,-136.361944 59.450556,3106,0.001333876006254773
Dalton Cache,2004,July,8887,Alaska,-136.361944 59.450556,3106,0.0017323039701280388
Dalton Cache,2004,August,8078,Alaska,-136.361944 59.450556,3106,0.001574609144896399
Dalton Cache,2004,September,3833,Alaska,-136.361944 59.450556,3106,0.0007471498950715396
Dalton Cache,2004,October,3127,Alaska,-136.361944 59.450556,3106,0.0006095324085282297
Dalton Cache,2004,November,1428,Alaska,-136.361944 59.450556,3106,0.00027835378297995264
Dalton Cache,2004,December,1180,Alaska,-136.361944 59.450556,3106,0.0002300122296332942
Dalton Cache,2005,January,1135,Alaska,-136.361944 59.450556,3106,0.0002212405768082957
Dalton Cache,2005,February,977,Alaska,-136.361944 59.450556,3106,0.00019044232911163427
Dalton Cache,2005,March,1856,Alaska,-136.361944 59.450556,3106,0.00036178194762660515
Dalton Cache,2005,April,2052,Alaska,-136.361944 59.450556,3106,0.000399987368819932
Dalton Cache,2005,May,3492,Alaska,-136.361944 59.450556,3106,0.0006806802592198843
Dalton Cache,2005,June,5759,Alaska,-136.361944 59.450556,3106,0.0011225766359814757
Dalton Cache,2005,July,8794,Alaska,-136.361944 59.450556,3106,0.0017141758876230418
Dalton Cache,2005,August,7097,Alaska,-136.361944 59.450556,3106,0.0013833871133114314
Dalton Cache,2005,September,4058,Alaska,-136.361944 59.450556,3106,0.0007910081591965321
Dalton Cache,2005,October,2909,Alaska,-136.361944 59.450556,3106,0.0005670386237315703
Dalton Cache,2005,November,0,Alaska,-136.361944 59.450556,3106,0.0
Dalton Cache,2005,December,1121,Alaska,-136.361944 59.450556,3106,0.0002185116181516295
Dalton Cache,2006,January,1374,Alaska,-136.361944 59.450556,3106,0.00026782779958995446
Dalton Cache,2006,February,628,Alaska,-136.361944 59.450556,3106,0.00012241328831331252
Dalton Cache,2006,March,1134,Alaska,-136.361944 59.450556,3106,0.00022104565118996242
Dalton Cache,2006,April,2336,Alaska,-136.361944 59.450556,3106,0.00045534624442658924
Dalton Cache,2006,May,3239,Alaska,-136.361944 59.450556,3106,0.0006313640777815593
Dalton Cache,2006,June,6790,Alaska,-136.361944 59.450556,3106,0.0013235449484831083
Dalton Cache,2006,July,7411,Alaska,-136.361944 59.450556,3106,0.0014445937574680877
Dalton Cache,2006,August,6795,Alaska,-136.361944 59.450556,3106,0.0013245195765747748
Dalton Cache,2006,September,3942,Alaska,-136.361944 59.450556,3106,0.0007683967874698693
Dalton Cache,2006,October,3026,Alaska,-136.361944 59.450556,3106,0.0005898449210765663
Dalton Cache,2006,November,1099,Alaska,-136.361944 59.450556,3106,0.0002142232545482969
Dalton Cache,2006,December,945,Alaska,-136.361944 59.450556,3106,0.00018420470932496868
Dalton Cache,2007,January,0,Alaska,-136.361944 59.450556,3106,0.0
Dalton Cache,2007,February,783,Alaska,-136.361944 59.450556,3106,0.00015262675915497404
Dalton Cache,2007,March,783,Alaska,-136.361944 59.450556,3106,0.00015262675915497404
Dalton Cache,2007,April,2484,Alaska,-136.361944 59.450556,3106,0.00048419523593991765
Dalton Cache,2007,May,3045,Alaska,-136.361944 59.450556,3106,0.000593548507824899
Dalton Cache,2007,June,6704,Alaska,-136.361944 59.450556,3106,0.0013067813453064444
Dalton Cache,2007,July,7400,Alaska,-136.361944 59.450556,3106,0.0014424495756664214
Dalton Cache,2007,August,7018,Alaska,-136.361944 59.450556,3106,0.0013679879894631006
Dalton Cache,2007,September,4002,Alaska,-136.361944 59.450556,3106,0.0007800923245698673
Dalton Cache,2007,October,2474,Alaska,-136.361944 59.450556,3106,0.00048224597975658463
Dalton Cache,2007,November,1122,Alaska,-136.361944 59.450556,3106,0.0002187065437699628
Dalton Cache,2007,December,0,Alaska,-136.361944 59.450556,3106,0.0
Dalton Cache,2008,January,1001,Alaska,-136.361944 59.450556,3106,0.00019512054395163348
Dalton Cache,2008,February,644,Alaska,-136.361944 59.450556,3106,0.00012553209820664532
Dalton Cache,2008,March,1609,Alaska,-136.361944 59.450556,3106,0.00031363531989828
Dalton Cache,2008,April,1837,Alaska,-136.361944 59.450556,3106,0.0003580783608782724
Dalton Cache,2008,May,2713,Alaska,-136.361944 59.450556,3106,0.0005288332025382434
Dalton Cache,2008,June,5728,Alaska,-136.361944 59.450556,3106,0.0011165339418131434
Dalton Cache,2008,July,6405,Alaska,-136.361944 59.450556,3106,0.0012484985854247877
Dalton Cache,2008,August,6489,Alaska,-136.361944 59.450556,3106,0.001264872337364785
Dalton Cache,2008,September,3251,Alaska,-136.361944 59.450556,3106,0.000633703185201559
Dalton Cache,2008,October,2292,Alaska,-136.361944 59.450556,3106,0.000446769517219924
Dalton Cache,2008,November,1018,Alaska,-136.361944 59.450556,3106,0.00019843427946329958
Dalton Cache,2008,December,682,Alaska,-136.361944 59.450556,3106,0.00013293927170331072
Dalton Cache,2009,January,818,Alaska,-136.361944 59.450556,3106,0.00015944915579663954
Dalton Cache,2009,February,615,Alaska,-136.361944 59.450556,3106,0.00011987925527497962
Dalton Cache,2009,March,952,Alaska,-136.361944 59.450556,3106,0.0001855691886533018
Dalton Cache,2009,April,1695,Alaska,-136.361944 59.450556,3106,0.0003303989230749438
Dalton Cache,2009,May,2828,Alaska,-136.361944 59.450556,3106,0.0005512496486465729
Dalton Cache,2009,June,5208,Alaska,-136.361944 59.450556,3106,0.0010151726202798275
Dalton Cache,2009,July,7143,Alaska,-136.361944 59.450556,3106,0.0013923536917547633
Dalton Cache,2009,August,6190,Alaska,-136.361944 59.450556,3106,0.001206589577483128
Dalton Cache,2009,September,3500,Alaska,-136.361944 59.450556,3106,0.0006822396641665506
Dalton Cache,2009,October,2214,Alaska,-136.361944 59.450556,3106,0.0004315653189899266
Dalton Cache,2009,November,1006,Alaska,-136.361944 59.450556,3106,0.0001960951720433
Dalton Cache,2009,December,834,Alaska,-136.361944 59.450556,3106,0.00016256796568997234
Dalton Cache,2010,January,991,Alaska,-136.361944 59.450556,3106,0.0001931712877683005
Dalton Cache,2010,February,1025,Alaska,-136.361944 59.450556,3106,0.0001997987587916327
Dalton Cache,2010,March,1204,Alaska,-136.361944 59.450556,3106,0.00023469044447329342
Dalton Cache,2010,April,1970,Alaska,-136.361944 59.450556,3106,0.00038400346811660137
Dalton Cache,2010,May,2854,Alaska,-136.361944 59.450556,3106,0.0005563177147232387
Dalton Cache,2010,June,5947,Alaska,-136.361944 59.450556,3106,0.0011592226522281362
Dalton Cache,2010,July,7504,Alaska,-136.361944 59.450556,3106,0.0014627218399730845
Dalton Cache,2010,August,6545,Alaska,-136.361944 59.450556,3106,0.0012757881719914497
Dalton Cache,2010,September,3423,Alaska,-136.361944 59.450556,3106,0.0006672303915548865
Dalton Cache,2010,October,2381,Alaska,-136.361944 59.450556,3106,0.00046411789725158775
Dalton Cache,2010,November,1199,Alaska,-136.361944 59.450556,3106,0.0002337158163816269
Dalton Cache,2010,December,593,Alaska,-136.361944 59.450556,3106,0.00011559089167164701
Dalton Cache,2011,January,1027,Alaska,-136.361944 59.450556,3106,0.0002001886100282993
Dalton Cache,2011,February,791,Alaska,-136.361944 59.450556,3106,0.00015418616410164046
Dalton Cache,2011,March,990,Alaska,-136.361944 59.450556,3106,0.0001929763621499672
Dalton Cache,2011,April,1759,Alaska,-136.361944 59.450556,3106,0.000342874162648275
Dalton Cache,2011,May,2919,Alaska,-136.361944 59.450556,3106,0.0005689878799149033
Dalton Cache,2011,June,5495,Alaska,-136.361944 59.450556,3106,0.0010711162727414846
Dalton Cache,2011,July,6824,Alaska,-136.361944 59.450556,3106,0.0013301724195064406
Dalton Cache,2011,August,6035,Alaska,-136.361944 59.450556,3106,0.0011763761066414665
Dalton Cache,2011,September,3589,Alaska,-136.361944 59.450556,3106,0.0006995880441982143
Dalton Cache,2011,October,2434,Alaska,-136.361944 59.450556,3106,0.00047444895502325263
Dalton Cache,2011,November,751,Alaska,-136.361944 59.450556,3106,0.00014638913936830845
Dalton Cache,2011,December,608,Alaska,-136.361944 59.450556,3106,0.0001185147759466465
Dalton Cache,2012,January,698,Alaska,-136.361944 59.450556,3106,0.00013605808159664352
Dalton Cache,2012,February,793,Alaska,-136.361944 59.450556,3106,0.00015457601533830706
Dalton Cache,2012,March,1062,Alaska,-136.361944 59.450556,3106,0.0002070110066699648
Dalton Cache,2012,April,2024,Alaska,-136.361944 59.450556,3106,0.0003945294515065996
Dalton Cache,2012,May,2888,Alaska,-136.361944 59.450556,3106,0.0005629451857465709
Dalton Cache,2012,June,5418,Alaska,-136.361944 59.450556,3106,0.0010561070001298203
Dalton Cache,2012,July,6797,Alaska,-136.361944 59.450556,3106,0.0013249094278114414
Dalton Cache,2012,August,6291,Alaska,-136.361944 59.450556,3106,0.0012262770649347915
Dalton Cache,2012,September,3721,Alaska,-136.361944 59.450556,3106,0.00072531822581821
Dalton Cache,2012,October,2520,Alaska,-136.361944 59.450556,3106,0.0004912125581999165
Dalton Cache,2012,November,845,Alaska,-136.361944 59.450556,3106,0.00016471214749163866
Dalton Cache,2012,December,567,Alaska,-136.361944 59.450556,3106,0.00011052282559498121
Dalton Cache,2013,January,787,Alaska,-136.361944 59.450556,3106,0.00015340646162830725
Dalton Cache,2013,February,654,Alaska,-136.361944 59.450556,3106,0.0001274813543899783
Dalton Cache,2013,March,1380,Alaska,-136.361944 59.450556,3106,0.0002689973532999543
Dalton Cache,2013,April,1686,Alaska,-136.361944 59.450556,3106,0.0003286445925099441
Dalton Cache,2013,May,3243,Alaska,-136.361944 59.450556,3106,0.0006321437802548925
Dalton Cache,2013,June,5754,Alaska,-136.361944 59.450556,3106,0.0011216020078898092
Dalton Cache,2013,July,6943,Alaska,-136.361944 59.450556,3106,0.0013533685680881032
Dalton Cache,2013,August,6362,Alaska,-136.361944 59.450556,3106,0.0012401167838364557
Dalton Cache,2013,September,3707,Alaska,-136.361944 59.450556,3106,0.0007225892671615438
Dalton Cache,2013,October,2378,Alaska,-136.361944 59.450556,3106,0.00046353312039658785
Dalton Cache,2013,November,937,Alaska,-136.361944 59.450556,3106,0.00018264530437830226
Dalton Cache,2013,December,633,Alaska,-136.361944 59.450556,3106,0.000123387916404979
Dalton Cache,2014,January,885,Alaska,-136.361944 59.450556,3106,0.00017250917222497067
Dalton Cache,2014,February,741,Alaska,-136.361944 59.450556,3106,0.00014443988318497543
Dalton Cache,2014,March,936,Alaska,-136.361944 59.450556,3106,0.00018245037875996896
Dalton Cache,2014,April,1716,Alaska,-136.361944 59.450556,3106,0.0003344923610599431
Dalton Cache,2014,May,3165,Alaska,-136.361944 59.450556,3106,0.0006169395820248951
Dalton Cache,2014,June,5754,Alaska,-136.361944 59.450556,3106,0.0011216020078898092
Dalton Cache,2014,July,7673,Alaska,-136.361944 59.450556,3106,0.0014956642694714123
Dalton Cache,2014,August,7011,Alaska,-136.361944 59.450556,3106,0.0013666235101347675
Dalton Cache,2014,September,3640,Alaska,-136.361944 59.450556,3106,0.0007095292507332127
Dalton Cache,2014,October,2262,Alaska,-136.361944 59.450556,3106,0.00044092174866992503
Dalton Cache,2014,November,1043,Alaska,-136.361944 59.450556,3106,0.0002033074199216321
Dalton Cache,2014,December,784,Alaska,-136.361944 59.450556,3106,0.00015282168477330735
Dalton Cache,2015,January,1128,Alaska,-136.361944 59.450556,3106,0.0002198760974799626
Dalton Cache,2015,February,908,Alaska,-136.361944 59.450556,3106,0.00017699246144663657
Dalton Cache,2015,March,1531,Alaska,-136.361944 59.450556,3106,0.0002984311216682826
Dalton Cache,2015,April,2152,Alaska,-136.361944 59.450556,3106,0.000419479930653262
Dalton Cache,2015,May,3986,Alaska,-136.361944 59.450556,3106,0.0007769735146765345
Dalton Cache,2015,June,6223,Alaska,-136.361944 59.450556,3106,0.001213022122888127
Dalton Cache,2015,July,7706,Alaska,-136.361944 59.450556,3106,0.0015020968148764112
Dalton Cache,2015,August,7264,Alaska,-136.361944 59.450556,3106,0.0014159396915730926
Dalton Cache,2015,September,4082,Alaska,-136.361944 59.450556,3106,0.0007956863740365313
Dalton Cache,2015,October,2375,Alaska,-136.361944 59.450556,3106,0.00046294834354158795
Dalton Cache,2015,November,1177,Alaska,-136.361944 59.450556,3106,0.0002294274527782943
Dalton Cache,2015,December,912,Alaska,-136.361944 59.450556,3106,0.00017777216391996978
Dalton Cache,2016,January,1148,Alaska,-136.361944 59.450556,3106,0.00022377460984662862
Dalton Cache,2016,February,899,Alaska,-136.361944 59.450556,3106,0.00017523813088163686
Dalton Cache,2016,March,1791,Alaska,-136.361944 59.450556,3106,0.0003491117824349406
Dalton Cache,2016,April,1715,Alaska,-136.361944 59.450556,3106,0.0003342974354416098
Dalton Cache,2016,May,3895,Alaska,-136.361944 59.450556,3106,0.0007592352834082043
Dalton Cache,2016,June,6155,Alaska,-136.361944 59.450556,3106,0.0011997671808414627
Dalton Cache,2016,July,8176,Alaska,-136.361944 59.450556,3106,0.0015937118554930623
Dalton Cache,2016,August,7639,Alaska,-136.361944 59.450556,3106,0.00148903679844808
Dalton Cache,2016,September,4241,Alaska,-136.361944 59.450556,3106,0.0008266795473515261
Dalton Cache,2016,October,2443,Alaska,-136.361944 59.450556,3106,0.00047620328558825234
Dalton Cache,2016,November,983,Alaska,-136.361944 59.450556,3106,0.00019161188282163408
Dalton Cache,2016,December,776,Alaska,-136.361944 59.450556,3106,0.00015126227982664093
Dalton Cache,2017,January,940,Alaska,-136.361944 59.450556,3106,0.00018323008123330217
Dalton Cache,2017,February,742,Alaska,-136.361944 59.450556,3106,0.00014463480880330874
Dalton Cache,2017,March,983,Alaska,-136.361944 59.450556,3106,0.00019161188282163408
Dalton Cache,2017,April,2209,Alaska,-136.361944 59.450556,3106,0.0004305906908982601
Dalton Cache,2017,May,3921,Alaska,-136.361944 59.450556,3106,0.00076430334948487
Dalton Cache,2017,June,5676,Alaska,-136.361944 59.450556,3106,0.001106397809659812
Dalton Cache,2017,July,8144,Alaska,-136.361944 59.450556,3106,0.0015874742357063966
Dalton Cache,2017,August,7721,Alaska,-136.361944 59.450556,3106,0.0015050206991514107
Dalton Cache,2017,September,4737,Alaska,-136.361944 59.450556,3106,0.000923362654044843
Dalton Cache,2017,October,2501,Alaska,-136.361944 59.450556,3106,0.0004875089714515838
Dalton Cache,2017,November,957,Alaska,-136.361944 59.450556,3106,0.00018654381674496827
Dalton Cache,2017,December,745,Alaska,-136.361944 59.450556,3106,0.00014521958565830864
Dalton Cache,2018,January,915,Alaska,-136.361944 59.450556,3106,0.00017835694077496966
Dalton Cache,2018,February,628,Alaska,-136.361944 59.450556,3106,0.00012241328831331252
Dalton Cache,2018,March,1158,Alaska,-136.361944 59.450556,3106,0.0002257238660299616
Dalton Cache,2018,April,1464,Alaska,-136.361944 59.450556,3106,0.0002853711052399515
Dalton Cache,2018,May,3890,Alaska,-136.361944 59.450556,3106,0.0007582606553165378
Dalton Cache,2018,June,7081,Alaska,-136.361944 59.450556,3106,0.0013802683034180986
Dalton Cache,2018,July,9229,Alaska,-136.361944 59.450556,3106,0.0017989685315980275
Dalton Cache,2018,August,8413,Alaska,-136.361944 59.450556,3106,0.0016399092270380545
Dalton Cache,2018,September,5231,Alaska,-136.361944 59.450556,3106,0.0010196559095014932
Dalton Cache,2018,October,2472,Alaska,-136.361944 59.450556,3106,0.00048185612851991803
Dalton Cache,2018,November,947,Alaska,-136.361944 59.450556,3106,0.00018459456056163528
Dalton Cache,2018,December,867,Alaska,-136.361944 59.450556,3106,0.00016900051109497126
Dalton Cache,2019,January,1073,Alaska,-136.361944 59.450556,3106,0.0002091551884716311
Dalton Cache,2019,February,777,Alaska,-136.361944 59.450556,3106,0.00015145720544497423
Dalton Cache,2019,March,1175,Alaska,-136.361944 59.450556,3106,0.0002290376015416277
Dalton Cache,2019,April,1776,Alaska,-136.361944 59.450556,3106,0.00034618789815994114
Dalton Cache,2019,May,3898,Alaska,-136.361944 59.450556,3106,0.0007598200602632041
Dalton Cache,2019,June,6871,Alaska,-136.361944 59.450556,3106,0.0013393339235681055
Dalton Cache,2019,July,9053,Alaska,-136.361944 59.450556,3106,0.0017646616227713666
Dalton Cache,2019,August,8636,Alaska,-136.361944 59.450556,3106,0.0016833776399263803
Dalton Cache,2019,September,5100,Alaska,-136.361944 59.450556,3106,0.0009941206534998309
Dalton Cache,2019,October,2640,Alaska,-136.361944 59.450556,3106,0.0005146036323999125
Dalton Cache,2019,November,952,Alaska,-136.361944 59.450556,3106,0.0001855691886533018
Dalton Cache,2019,December,700,Alaska,-136.361944 59.450556,3106,0.00013644793283331013
Dalton Cache,2020,January,597,Alaska,-136.361944 59.450556,3106,0.00011637059414498022
Dalton Cache,2020,February,787,Alaska,-136.361944 59.450556,3106,0.00015340646162830725
Dalton Cache,2020,March,594,Alaska,-136.361944 59.450556,3106,0.00011578581728998031
