usg_apt,Year,Month,total_passengers,flights_count,Airport Name,City Name,coordinates
DTW,2000,June,393616,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,July,400285,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,August,387254,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,September,353638,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,October,327533,27,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,November,261497,28,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2000,December,262605,53,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,January,279713,55,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,February,267329,59,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,March,352486,58,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,April,332949,57,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,May,316809,26,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,June,359472,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,July,357205,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,August,350362,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,September,229403,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,October,190464,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,November,176042,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2001,December,208528,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,January,215305,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,February,220217,48,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,March,303336,49,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,April,262237,49,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,May,272279,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,June,300975,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,July,313137,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,August,315333,28,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,September,285589,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,October,285864,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,November,236557,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2002,December,267814,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,January,267238,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,February,251440,60,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,March,304824,61,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,April,230263,53,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,May,243643,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,June,280483,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,July,314235,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,August,310068,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,September,282950,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,October,267832,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,November,223639,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2003,December,245611,47,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,January,254586,48,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,February,260055,51,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,March,319458,55,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,April,293866,57,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,May,307037,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,June,330285,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,July,353614,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,August,346641,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,September,315422,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,October,308036,28,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,November,249688,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2004,December,277135,46,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,January,293481,51,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,February,275042,53,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,March,352523,58,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,April,330226,60,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,May,329877,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,June,355209,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,July,374213,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,August,362276,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,September,332103,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,October,293881,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,November,247414,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2005,December,276428,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,January,289702,55,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,February,267785,51,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,March,351442,52,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,April,339136,55,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,May,322817,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,June,325642,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,July,336977,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,August,325387,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,September,302524,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,October,295190,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,November,260889,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2006,December,285361,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,January,288654,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,February,261991,48,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,March,357686,46,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,April,332254,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,May,320813,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,June,340985,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,July,360822,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,August,361205,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,September,321643,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,October,316517,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,November,272085,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2007,December,295412,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,January,298145,48,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,February,290599,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,March,383506,47,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,April,326069,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,May,335260,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,June,346427,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,July,355215,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,August,346327,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,September,312791,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,October,298679,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,November,241546,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2008,December,270318,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,January,253478,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,February,215763,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,March,258389,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,April,240907,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,May,213897,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,June,238619,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,July,258469,27,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,August,256210,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,September,223183,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,October,206860,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,November,171545,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2009,December,201094,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,January,196082,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,February,187185,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,March,248876,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,April,219968,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,May,231781,26,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,June,281028,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,July,293279,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,August,288995,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,September,244204,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,October,249727,28,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,November,208015,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2010,December,235797,46,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,January,232973,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,February,185506,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,March,248851,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,April,243477,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,May,252153,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,June,288916,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,July,324240,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,August,324614,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,September,253946,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,October,248803,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,November,208044,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2011,December,239008,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,January,235214,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,February,207787,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,March,276246,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,April,243776,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,May,273944,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,June,324257,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,July,326863,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,August,330313,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,September,276135,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,October,256363,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,November,225071,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2012,December,251794,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,January,250058,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,February,217738,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,March,295213,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,April,256506,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,May,278467,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,June,304220,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,July,321054,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,August,332137,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,September,281065,29,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,October,272641,26,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,November,234440,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2013,December,271628,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,January,255823,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,February,222508,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,March,289896,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,April,274620,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,May,299680,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,June,324994,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,July,329946,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,August,338977,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,September,286068,32,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,October,261470,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,November,220011,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2014,December,260180,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,January,258414,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,February,207812,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,March,279052,46,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,April,269291,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,May,298468,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,June,308717,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,July,318984,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,August,323764,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,September,286924,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,October,275309,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,November,221152,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2015,December,242888,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,January,259073,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,February,221125,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,March,283224,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,April,278814,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,May,298343,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,June,310768,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,July,314555,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,August,316272,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,September,285820,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,October,273470,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,November,221664,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2016,December,269736,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,January,268627,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,February,233741,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,March,304468,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,April,308437,47,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,May,317808,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,June,329137,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,July,341351,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,August,343363,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,September,300095,36,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,October,284859,31,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,November,231423,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2017,December,272349,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,January,273930,54,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,February,228966,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,March,327976,44,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,April,311431,46,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,May,330117,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,June,361318,49,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,July,377131,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,August,375883,38,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,September,319331,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,October,306485,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,November,250630,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2018,December,288885,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,January,277906,47,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,February,233123,45,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,March,326446,43,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,April,309455,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,May,329326,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,June,358727,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,July,366094,37,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,August,364301,34,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,September,310426,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,October,304104,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,November,248736,33,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2019,December,296789,40,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,January,276983,41,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,February,222297,42,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,March,125075,39,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,April,12090,8,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,May,10211,8,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,June,17259,10,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,July,23655,11,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,August,30822,10,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,September,26894,11,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,October,38214,10,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,November,37523,10,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2020,December,55159,16,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,January,56273,14,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,February,37537,13,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,March,45700,14,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,April,37373,17,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,May,60573,14,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,June,83298,17,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,July,94641,20,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,August,111655,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,September,96433,18,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,October,103994,20,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,November,110911,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2021,December,129608,25,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,January,112632,26,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,February,99987,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,March,159021,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,April,152661,27,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,May,181035,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,June,224308,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,July,236254,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,August,225544,23,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,September,201522,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,October,186134,24,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,November,167714,26,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2022,December,216951,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2023,January,225477,35,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
DTW,2023,February,191393,30,Detroit Metropolitan Wayne County,"Detroit, MI","42.2125, -83.353333"
