Year,Month,usg_apt,flights_count,total_passengers
2020,December,DFW,65,356134
2020,December,DTW,16,55159
2020,December,EGE,1,8
2020,December,ELP,3,1571
2020,December,EWR,64,285091
2020,December,FAR,2,9
2020,December,FAT,5,21145
2020,December,FLL,85,299211
2020,December,FOK,3,17
2020,December,FTW,1,3
2020,December,FXE,10,1053
2020,December,GSO,1,5
2020,December,GTF,1,4
2020,December,GUM,8,4225
2020,December,HHH,1,6
2020,December,HHR,2,8
2020,December,HNL,13,7583
2020,December,HOU,3,35915
2020,December,HPN,10,47
2020,December,IAD,47,165654
2020,December,IAH,80,362449
2020,December,ICT,1,4
2020,December,ILG,1,2
2020,December,IND,4,934
2020,December,ISP,1,7
2020,December,JAX,2,208
2020,December,JFK,112,531466
2020,December,KEH,2,8
2020,December,KOA,1,5
2020,December,LAS,7,26903
2020,December,LAX,97,365697
2020,December,LGA,4,7896
2020,December,LRD,4,972
2020,December,LUK,1,4
2020,December,MCI,1,508
2020,December,MCO,31,67279
2020,December,MDT,2,97
2020,December,MDW,10,39558
2020,December,MEM,1,2
2020,December,MFE,1,5
2020,December,MIA,117,704996
2020,December,MKE,2,166
2020,December,MLB,1,3
2020,December,MPB,4,61
2020,December,MRY,1,4
2020,December,MSP,21,37280
2020,December,MSY,3,391
2020,December,OAK,6,22895
2020,December,OGG,5,2593
2020,December,OMA,1,2
2020,December,ONT,2,7843
2020,December,OPF,12,56
2020,December,ORD,81,282394
2020,December,ORL,1,5
2020,December,PBI,6,515
2020,December,PDK,2,23
2020,December,PDX,6,17075
2020,December,PHL,22,40351
2020,December,PHX,23,81838
2020,December,PIE,1,2
2020,December,PSP,4,3288
2020,December,PVD,3,4
2020,December,PWK,1,2
2020,December,RDU,4,3519
2020,December,RNO,1,4771
2020,December,RSW,2,5119
2020,December,SAN,6,10923
2020,December,SAT,10,30005
2020,December,SAV,1,5
2020,December,SCF,4,20
2020,December,SDM,3,18
2020,December,SEA,20,64016
2020,December,SFB,2,11
2020,December,SFO,47,148993
2020,December,SIG,3,30
2020,December,SJC,12,30957
2020,December,SJU,28,25414
2020,December,SLC,5,32863
2020,December,SMF,8,23149
2020,December,SRQ,1,3
2020,December,STL,4,7594
2020,December,STT,5,233
2020,December,TEB,29,164
2020,December,TMB,2,7
2020,December,TPA,9,13418
2020,December,TUS,2,4
2020,December,VIS,1,7
2020,December,VNY,10,97
2020,December,ZZZ,4,91
2021,January,ACT,1,54
2021,January,AEX,10,2537
2021,January,AFW,1,2
2021,January,ALB,1,3
2021,January,ANC,4,103
2021,January,APA,1,13
2021,January,APF,4,37
2021,January,ASE,1,9
2021,January,ATL,46,278755
2021,January,AUS,11,2093
2021,January,AZA,7,1033
2021,January,BCT,4,29
2021,January,BDL,2,494
2021,January,BED,2,10
2021,January,BFI,3,112
2021,January,BGR,1,9
2021,January,BNA,2,1032
2021,January,BOS,42,92763
2021,January,BRO,10,1502
2021,January,BTR,1,16
2021,January,BWI,7,29249
2021,January,CHO,1,3
2021,January,CHS,2,289
2021,January,CLE,4,1767
2021,January,CLL,1,39
2021,January,CLT,33,111871
2021,January,CMH,1,547
2021,January,CVG,1,2223
2021,January,DAB,2,11
2021,January,DCA,2,1284
2021,January,DEN,25,89303
2021,January,DFW,62,306526
2021,January,DTW,14,56273
2021,January,ELP,2,1417
2021,January,EWR,65,288014
2021,January,FAT,5,20772
2021,January,FLL,85,269896
2021,January,FMY,1,5
2021,January,FOK,3,29
2021,January,FRG,4,46
2021,January,FTY,1,12
2021,January,FXE,8,996
2021,January,GUM,9,3683
2021,January,HNL,16,7083
2021,January,HOU,3,28374
2021,January,HPN,17,136
2021,January,HSH,1,1
2021,January,IAD,53,162227
2021,January,IAH,74,288438
2021,January,ILM,2,20
2021,January,IND,3,1266
2021,January,JAC,1,5
2021,January,JAX,2,10
2021,January,JFK,109,555971
2021,January,KOA,1,392
2021,January,LAS,14,21873
2021,January,LAX,109,342527
2021,January,LCH,1,63
2021,January,LGA,4,6133
2021,January,LRD,3,836
2021,January,MCI,1,1247
2021,January,MCO,30,77478
2021,January,MDW,9,38854
2021,January,MIA,117,608431
2021,January,MKE,3,1256
2021,January,MLB,1,7
2021,January,MPB,3,25
2021,January,MSN,1,223
2021,January,MSP,25,54822
2021,January,MSY,4,335
2021,January,OAK,8,21212
2021,January,OCF,1,2
2021,January,OGG,6,4077
2021,January,ONT,2,6429
2021,January,OPF,20,158
2021,January,ORD,81,276172
2021,January,ORL,3,11
2021,January,OXC,1,8
2021,January,PBI,18,425
2021,January,PDK,1,8
2021,January,PDX,7,15348
2021,January,PHL,20,35733
2021,January,PHX,24,66542
2021,January,PIE,2,4
2021,January,PIT,1,1
2021,January,PNS,1,66
2021,January,PSP,2,2512
2021,January,PVD,1,2
2021,January,PWK,2,8
2021,January,RDU,4,2431
2021,January,RNO,1,4360
2021,January,RSW,5,4774
2021,January,SAN,8,9021
2021,January,SAT,13,26197
2021,January,SAV,1,1
2021,January,SBA,2,9
2021,January,SBD,2,19
2021,January,SCF,2,5
2021,January,SDM,5,43
2021,January,SEA,20,60480
2021,January,SFO,50,135177
2021,January,SHV,1,11
2021,January,SIG,3,65
2021,January,SJC,12,27829
2021,January,SJU,24,24480
2021,January,SLC,5,36595
2021,January,SMF,7,22307
2021,January,SRQ,1,2
2021,January,STL,4,10406
2021,January,STT,4,393
2021,January,SUA,1,2
2021,January,SYR,1,46
2021,January,TEB,27,185
2021,January,TKI,1,1
2021,January,TPA,11,8498
2021,January,TTN,2,23
2021,January,TUS,1,6
2021,January,UAM,1,185
2021,January,VNY,14,132
2021,January,VRB,2,4
2021,January,ZZZ,5,108
2021,February,AEX,10,1796
2021,February,ANC,2,10
2021,February,APC,1,1
2021,February,APF,3,17
2021,February,ATL,48,193711
2021,February,AUS,6,1291
2021,February,AZA,7,629
2021,February,BCT,1,8
2021,February,BDL,1,567
2021,February,BED,8,88
2021,February,BFI,1,12
2021,February,BGR,3,28
2021,February,BNA,2,787
2021,February,BOS,39,55663
2021,February,BRO,10,1022
2021,February,BUF,1,20
2021,February,BUR,2,4
2021,February,BWI,5,20800
2021,February,BZN,2,12
2021,February,CHS,2,9
2021,February,CLD,1,1
2021,February,CLE,6,1697
2021,February,CLT,28,89439
2021,February,CMH,1,535
2021,February,CVG,1,513
2021,February,DAB,2,7
2021,February,DCA,2,572
2021,February,DEN,23,66715
2021,February,DFW,61,184398
2021,February,DTW,13,37537
2021,February,EGE,1,5
2021,February,ELP,4,571
2021,February,EWR,62,194306
2021,February,FAT,5,11588
2021,February,FLL,77,156413
2021,February,FOK,4,19
2021,February,FPR,1,3
2021,February,FRG,2,18
2021,February,FXE,7,1120
2021,February,GJT,1,2
2021,February,GUM,6,2499
2021,February,HHR,3,14
2021,February,HIK,1,56
2021,February,HNL,9,3887
2021,February,HOU,5,18988
2021,February,HPN,13,105
2021,February,HVN,1,12
2021,February,IAD,42,95636
2021,February,IAH,68,175186
2021,February,IND,4,1769
2021,February,INL,1,5
2021,February,JAC,1,4
2021,February,JFK,106,402684
2021,February,KEH,1,1
2021,February,KOA,2,63
2021,February,LAN,1,434
2021,February,LAS,7,7997
2021,February,LAX,92,222130
2021,February,LGA,4,1663
2021,February,LRD,4,941
2021,February,MCI,2,2727
2021,February,MCO,24,40415
2021,February,MDW,10,21428
2021,February,MIA,117,409197
2021,February,MKE,3,3289
2021,February,MPB,2,10
2021,February,MQY,1,3
2021,February,MSP,22,45088
2021,February,MSY,3,302
2021,February,MYR,1,2
2021,February,OAK,6,10837
2021,February,OGG,2,672
2021,February,ONT,2,1989
2021,February,OPF,12,51
2021,February,ORD,72,190289
2021,February,ORF,2,8
2021,February,OXC,1,2
2021,February,PBI,10,48
2021,February,PDX,6,7747
2021,February,PHL,17,27571
2021,February,PHX,24,47951
2021,February,PIE,3,22
2021,February,PNE,1,6
2021,February,PPG,1,29
2021,February,PPM,1,6
2021,February,PSP,4,701
2021,February,PWK,2,19
2021,February,RDU,2,1125
2021,February,RIC,2,2
2021,February,RIL,1,12
2021,February,RNO,2,2352
2021,February,RST,3,12
2021,February,RSW,6,1000
2021,February,SAN,8,8247
2021,February,SAT,10,19300
2021,February,SAV,1,131
2021,February,SCF,3,13
2021,February,SDM,2,21
2021,February,SEA,23,49930
2021,February,SFO,42,89922
2021,February,SIG,1,4
2021,February,SJC,13,13052
2021,February,SJU,27,15242
2021,February,SLC,7,30397
2021,February,SMF,7,12788
2021,February,SRQ,1,2
2021,February,STL,4,8172
2021,February,STT,3,415
2021,February,TEB,25,104
2021,February,TMB,1,6
2021,February,TPA,3,2682
2021,February,TTN,1,2
2021,February,TXK,1,3
2021,February,UAM,1,319
2021,February,VIS,1,9
2021,February,VNY,9,91
2021,February,ZZZ,6,82
2021,March,AEX,10,1851
2021,March,ALB,1,137
2021,March,ANC,2,186
2021,March,APA,1,1
2021,March,APC,1,1
2021,March,APF,4,31
2021,March,ASE,1,2
2021,March,ATL,49,259534
2021,March,AUS,8,7914
2021,March,AZA,5,142
2021,March,BCT,2,7
2021,March,BDL,2,739
2021,March,BED,9,40
2021,March,BFI,2,3
2021,March,BGR,1,15
2021,March,BJC,1,2
2021,March,BNA,2,2056
2021,March,BOI,1,2
2021,March,BOS,38,77994
2021,March,BRO,6,727
2021,March,BUF,1,2
2021,March,BWI,7,35589
2021,March,CAE,1,171
2021,March,CLD,1,2
2021,March,CLE,3,3463
2021,March,CLT,29,143999
2021,March,CMH,3,1385
2021,March,CVG,3,2519
2021,March,DAL,2,45
2021,March,DCA,1,311
2021,March,DEN,24,104906
2021,March,DFW,66,388600
2021,March,DPA,2,15
2021,March,DTW,14,45700
2021,March,EGE,1,1
2021,March,ELP,3,325
2021,March,EWR,60,279343
2021,March,FAR,1,2
2021,March,FAT,4,14067
2021,March,FLL,68,226057
2021,March,FOK,1,3
2021,March,FRG,5,46
2021,March,FTY,2,15
2021,March,FXE,13,1745
2021,March,GSP,3,85
2021,March,GUM,7,3537
2021,March,HHR,1,10
2021,March,HNL,8,4444
2021,March,HOU,5,40874
2021,March,HPN,16,124
2021,March,HRL,1,85
2021,March,HSV,1,10
2021,March,HVN,1,12
2021,March,IAD,47,127780
2021,March,IAH,67,353671
2021,March,ILM,1,91
2021,March,IND,4,3777
2021,March,ISP,1,1
2021,March,JAX,4,186
2021,March,JFK,114,558336
2021,March,LAN,1,734
2021,March,LAS,11,16872
2021,March,LAX,93,342682
2021,March,LGA,1,365
2021,March,LRD,3,690
2021,March,MCI,2,4458
2021,March,MCO,24,68417
2021,March,MDT,1,2
2021,March,MDW,13,30885
2021,March,MHR,1,6
2021,March,MIA,118,622542
2021,March,MKE,6,5108
2021,March,MLB,1,15
2021,March,MPB,3,28
2021,March,MQY,1,4
2021,March,MSP,20,76452
2021,March,MVY,1,3
2021,March,OAK,4,16395
2021,March,OGG,2,255
2021,March,ONT,1,2728
2021,March,OPF,18,132
2021,March,ORD,72,266586
2021,March,ORF,2,247
2021,March,ORL,1,12
2021,March,PBI,11,183
2021,March,PDX,2,4958
2021,March,PHL,20,50226
2021,March,PHX,22,82507
2021,March,PIT,3,477
2021,March,PPG,2,17
2021,March,PSP,3,475
2021,March,PVD,2,2
2021,March,PWK,1,8
2021,March,RDU,6,2450
2021,March,RNO,1,3003
2021,March,ROC,3,6
2021,March,RST,3,9
2021,March,RSW,2,528
2021,March,RUT,1,2
2021,March,SAF,1,11
2021,March,SAN,12,9714
2021,March,SAT,11,31776
2021,March,SBA,2,24
2021,March,SCF,4,34
2021,March,SDM,2,15
2021,March,SEA,26,74116
2021,March,SFO,46,125893
2021,March,SJC,4,9142
2021,March,SJU,25,19620
2021,March,SLC,5,37498
2021,March,SMF,8,17843
2021,March,SNA,6,5985
2021,March,SRQ,1,1
2021,March,STL,6,16242
2021,March,STT,5,782
2021,March,STX,1,2
2021,March,TCM,1,97
2021,March,TEB,29,367
2021,March,TMB,2,8
2021,March,TPA,7,4198
2021,March,TTN,2,14
2021,March,TUS,4,213
2021,March,UAM,1,102
2021,March,UGN,1,6
2021,March,VNY,15,157
2021,March,ZZZ,6,142
2021,April,ACT,1,71
2021,April,ADS,1,24
2021,April,AEX,9,1149
2021,April,AGS,1,2
2021,April,ALB,1,49
2021,April,ANC,8,65
2021,April,APF,8,111
2021,April,ARV,1,7
2021,April,ASE,1,5
2021,April,ATL,48,281281
2021,April,AUS,7,9536
2021,April,AZA,1,19
2021,April,BCT,6,15
2021,April,BDL,1,2128
2021,April,BED,5,28
2021,April,BFI,4,20
2021,April,BGM,1,4
2021,April,BGR,6,29
2021,April,BLI,1,5
2021,April,BNA,2,1838
2021,April,BOS,40,94391
2021,April,BRO,6,822
2021,April,BTR,1,29
2021,April,BTV,1,2
2021,April,BUF,2,17
2021,April,BWI,6,44929
2021,April,C01,1,3
2021,April,CAE,1,16
2021,April,CAK,1,4
2021,April,CEF,1,2
2021,April,CHS,2,153
2021,April,CLD,1,17
2021,April,CLE,4,2874
2021,April,CLT,29,185132
2021,April,CMH,4,1015
2021,April,CVG,5,3331
2021,April,DAB,1,2
2021,April,DAL,1,4
2021,April,DAY,1,6
2021,April,DCA,1,847
2021,April,DEN,23,121864
2021,April,DFW,63,426861
2021,April,DTW,17,37373
2021,April,DVT,1,3
2021,April,EAU,1,7
2021,April,EDF,1,174
2021,April,ELP,1,54
2021,April,EWR,66,347290
2021,April,EYW,2,149
2021,April,FAT,4,18469
2021,April,FLL,74,250232
2021,April,FRG,1,2
2021,April,FTY,1,2
2021,April,FXE,7,1794
2021,April,GPT,1,8
2021,April,GSP,1,167
2021,April,GUM,9,3783
2021,April,HFD,1,4
2021,April,HHR,1,7
2021,April,HNL,9,5209
2021,April,HOU,10,47477
2021,April,HPN,14,133
2021,April,HVN,1,3
2021,April,HYA,1,5
2021,April,IAD,49,156388
2021,April,IAH,73,460921
2021,April,IND,2,2145
2021,April,INL,1,2
2021,April,ISM,1,3
2021,April,JAC,1,1
2021,April,JAN,1,19
2021,April,JAX,3,62
2021,April,JFK,118,663310
2021,April,KEH,1,1
2021,April,KOA,2,3
2021,April,LAN,1,479
2021,April,LAS,11,31229
2021,April,LAX,107,419758
2021,April,LGA,2,1042
2021,April,LKE,1,1
2021,April,LRD,4,969
2021,April,LUK,1,4
2021,April,MAF,2,70
2021,April,MCI,2,1230
2021,April,MCO,32,84319
2021,April,MDW,11,36922
2021,April,MIA,126,785854
2021,April,MKC,1,10
2021,April,MKE,3,1962
2021,April,MLB,1,49
2021,April,MPB,4,34
2021,April,MSP,22,49365
2021,April,MSY,3,446
2021,April,MVY,1,2
2021,April,NUQ,2,12
2021,April,OAK,7,21112
2021,April,OGG,1,363
2021,April,OKC,1,61
2021,April,OMA,1,1
2021,April,ONT,2,3469
2021,April,OPF,17,153
2021,April,ORD,71,282604
2021,April,ORF,2,290
2021,April,ORL,1,21
2021,April,PBI,16,474
2021,April,PDK,3,15
2021,April,PDX,5,15221
2021,April,PHL,21,65929
2021,April,PHX,20,102105
2021,April,PIE,3,14
2021,April,PIT,4,1792
2021,April,PPG,2,47
2021,April,PSP,6,1034
2021,April,PVD,1,1
2021,April,PWK,1,4
2021,April,RDU,4,3087
2021,April,RIC,1,3
2021,April,RIL,1,1
2021,April,RNO,3,2863
2021,April,ROC,1,4
2021,April,RST,3,8
2021,April,RSW,5,1026
2021,April,SAN,10,12368
2021,April,SAT,14,74478
2021,April,SAV,1,2
2021,April,SBA,2,30
2021,April,SBD,2,9
2021,April,SCF,2,6
2021,April,SDF,1,3
2021,April,SDM,8,60
2021,April,SEA,25,87253
2021,April,SFB,1,5
2021,April,SFO,46,138912
2021,April,SJC,11,21086
2021,April,SJU,19,21042
2021,April,SLC,8,33857
2021,April,SMF,6,21640
2021,April,SNA,6,12063
2021,April,SRQ,2,20
2021,April,SSI,1,5
2021,April,STL,5,18061
2021,April,STT,5,588
2021,April,SUA,1,2
2021,April,SUS,1,2
2021,April,TEB,46,353
2021,April,TMB,1,22
2021,April,TPA,12,5035
2021,April,TRM,1,2
2021,April,TTN,2,43
2021,April,TUL,1,24
2021,April,TUS,2,10
2021,April,TYS,1,12
2021,April,VDI,1,1
2021,April,VNC,1,3
2021,April,VNY,16,201
2021,April,VRB,2,8
2021,April,ZZZ,6,137
2021,May,ABQ,1,134
2021,May,ACY,3,196
2021,May,ADS,2,25
2021,May,AEX,8,1422
2021,May,ALB,1,4
2021,May,ANC,7,22
2021,May,APF,4,87
2021,May,ATL,50,434253
2021,May,AUS,9,14249
2021,May,BCT,2,9
2021,May,BDL,4,6572
2021,May,BED,4,24
2021,May,BEH,1,2
2021,May,BFI,2,4
2021,May,BGR,3,21
2021,May,BJC,1,2
2021,May,BLI,1,1
2021,May,BNA,3,4133
2021,May,BOS,42,104460
2021,May,BRO,5,1084
2021,May,BTV,1,3
2021,May,BUF,1,29
2021,May,BUR,1,1
2021,May,BWI,7,60754
2021,May,CAK,1,1
2021,May,CHO,1,5
2021,May,CHS,1,84
2021,May,CLD,1,12
2021,May,CLE,3,3274
2021,May,CLT,31,201290
2021,May,CMH,4,1828
2021,May,COS,1,42
2021,May,CPR,1,5
2021,May,CRP,1,122
2021,May,CVG,6,4768
2021,May,DAL,2,51
2021,May,DCA,1,173
2021,May,DEN,22,145459
2021,May,DFW,72,517307
2021,May,DTW,14,60573
2021,May,EIL,1,127
2021,May,ELP,4,729
2021,May,EWR,74,373967
2021,May,FAR,1,11
2021,May,FAT,5,24986
2021,May,FLL,78,358155
2021,May,FOK,4,13
2021,May,FPR,1,3
2021,May,FRG,3,13
2021,May,FTW,1,11
2021,May,FVO,1,2
2021,May,FXE,7,1868
2021,May,GJT,2,147
2021,May,GTF,1,2
2021,May,GUM,9,9660
2021,May,HDN,1,139
2021,May,HHH,1,5
2021,May,HNL,9,6467
2021,May,HOU,9,61082
2021,May,HPN,8,78
2021,May,HRL,2,4810
2021,May,HSH,1,1
2021,May,HSV,1,147
2021,May,IAD,53,198318
2021,May,IAH,79,575121
2021,May,ICT,1,55
2021,May,ILG,1,3
2021,May,ILM,1,3
2021,May,IND,1,1299
2021,May,JAX,1,27
2021,May,JFK,126,861080
2021,May,KEH,2,3
2021,May,LAS,12,49854
2021,May,LAX,124,589468
2021,May,LGA,2,98
2021,May,LIH,1,1
2021,May,LIT,1,161
2021,May,LRD,4,1201
2021,May,LUK,1,1
2021,May,MCI,1,676
2021,May,MCO,29,125807
2021,May,MDW,12,49197
2021,May,MEM,2,324
2021,May,MFE,1,52
2021,May,MHT,1,17
2021,May,MIA,127,1023251
2021,May,MKE,2,5
2021,May,MLB,1,10
2021,May,MSO,1,1
2021,May,MSP,10,28825
2021,May,MSY,6,2028
2021,May,NUQ,1,14
2021,May,OAK,10,25723
2021,May,OGG,1,103
2021,May,OKC,2,130
2021,May,OMA,1,1
2021,May,ONT,2,11289
2021,May,OPF,14,129
2021,May,ORD,78,323716
2021,May,ORL,1,12
2021,May,PBI,20,672
2021,May,PDK,1,3
2021,May,PDX,4,15761
2021,May,PHL,20,74125
2021,May,PHX,19,106549
2021,May,PIE,1,7
2021,May,PIT,3,2419
2021,May,PPG,3,80
2021,May,PSP,2,687
2021,May,PVD,3,16
2021,May,PWK,2,4
2021,May,RDU,5,4687
2021,May,RIC,2,212
2021,May,RNO,1,3948
2021,May,RST,3,12
2021,May,RSW,14,1551
2021,May,SAN,6,15330
2021,May,SAT,19,99471
2021,May,SAV,2,123
2021,May,SCF,6,46
2021,May,SEA,25,95397
2021,May,SFO,47,164388
2021,May,SIG,1,14
2021,May,SJC,13,36462
2021,May,SJU,22,28164
2021,May,SLC,8,50607
2021,May,SMF,8,29294
2021,May,SNA,3,13904
2021,May,SPN,1,118
2021,May,SRQ,3,94
2021,May,STL,4,20697
2021,May,STT,2,221
2021,May,SUA,1,9
2021,May,SWF,1,3
2021,May,TEB,36,273
2021,May,TMB,1,13
2021,May,TOL,1,4
2021,May,TPA,10,6209
2021,May,TTN,2,6
2021,May,TUL,2,211
2021,May,TUS,2,8
2021,May,VA4,1,10
2021,May,VNY,12,162
2021,May,VRB,2,10
2021,May,ZZZ,4,170
2021,June,ABE,1,118
2021,June,ACT,1,49
2021,June,ACY,4,431
2021,June,ADS,1,6
2021,June,AEX,8,1293
2021,June,AFW,2,15
2021,June,ANC,4,18
2021,June,APA,1,1
2021,June,APC,1,5
2021,June,APF,1,26
2021,June,ATL,58,541147
2021,June,AUS,14,22318
2021,June,BCT,3,19
2021,June,BDL,6,8749
2021,June,BED,5,27
2021,June,BFI,5,35
2021,June,BFL,1,10
2021,June,BGR,5,22
2021,June,BHM,2,4
2021,June,BIS,1,3
2021,June,BLI,1,1
2021,June,BNA,6,6121
2021,June,BOS,47,169629
2021,June,BRO,7,842
2021,June,BTV,2,3
2021,June,BUF,2,18
2021,June,BWI,13,64615
2021,June,BZN,2,9
2021,June,C01,1,4
2021,June,CHA,2,5
2021,June,CHS,5,446
2021,June,CLD,1,9
2021,June,CLE,7,6230
2021,June,CLT,38,242336
2021,June,CMH,4,2438
2021,June,COS,3,421
2021,June,CRP,1,46
2021,June,CRW,1,2
2021,June,CVG,8,6738
2021,June,DAL,4,28
2021,June,DCA,1,3611
2021,June,DEN,26,185266
2021,June,DFW,84,654720
2021,June,DLH,2,227
2021,June,DTW,17,83298
2021,June,EWR,77,563145
2021,June,FAR,2,7
2021,June,FAT,5,25984
2021,June,FL1,1,10
2021,June,FLL,81,388266
2021,June,FMY,1,2
2021,June,FOK,13,56
2021,June,FPR,2,11
2021,June,FRG,5,54
2021,June,FXE,6,1761
2021,June,GJT,2,380
2021,June,GRK,1,63
2021,June,GUM,9,7735
2021,June,HHR,1,6
2021,June,HIO,1,2
2021,June,HNL,12,8801
2021,June,HOU,8,75238
2021,June,HPN,15,158
2021,June,HRL,1,6349
2021,June,HSH,1,9
2021,June,HSV,1,145
2021,June,HYA,1,6
2021,June,IAD,70,309839
2021,June,IAH,79,709290
2021,June,IN2,1,4
2021,June,IND,3,1838
2021,June,INL,1,8
2021,June,JAC,1,7
2021,June,JAX,1,3
2021,June,JFK,144,1182732
2021,June,KOA,1,4
2021,June,LAL,1,4
2021,June,LAS,18,53556
2021,June,LAX,135,768305
2021,June,LGA,7,6854
2021,June,LKE,1,7
2021,June,LNK,1,5
2021,June,LRD,3,1152
2021,June,LUK,1,34
2021,June,LWB,1,2
2021,June,MCI,1,2683
2021,June,MCO,33,154200
2021,June,MDW,15,57744
2021,June,MEM,3,1145
2021,June,MIA,142,1202463
2021,June,MKE,1,92
2021,June,MMU,1,8
2021,June,MSN,1,5
2021,June,MSP,9,43243
2021,June,MSY,3,2341
2021,June,OAK,8,28043
2021,June,OGG,1,7
2021,June,ONT,3,11610
2021,June,OPF,19,142
2021,June,ORD,82,460719
2021,June,ORF,2,217
2021,June,ORL,1,6
2021,June,PBI,18,859
2021,June,PDK,1,1
2021,June,PDX,5,9613
2021,June,PHL,23,103430
2021,June,PHX,20,107679
2021,June,PIT,7,4086
2021,June,PPG,2,159
2021,June,PSM,3,20
2021,June,PSP,2,382
2021,June,PVD,2,143
2021,June,PWK,1,6
2021,June,PWM,3,7
2021,June,RDU,9,8300
2021,June,RFD,1,122
2021,June,RIC,3,51
2021,June,RNO,2,4761
2021,June,ROC,1,4
2021,June,RST,3,120
2021,June,RSW,11,1531
2021,June,SAN,7,16894
2021,June,SAT,13,86019
2021,June,SAV,2,317
2021,June,SBA,3,14
2021,June,SBD,1,10
2021,June,SCF,5,29
2021,June,SDM,4,89
2021,June,SEA,27,116373
2021,June,SFO,56,271124
2021,June,SHR,1,3
2021,June,SIG,4,22
2021,June,SJC,13,43284
2021,June,SJT,1,45
2021,June,SJU,24,50256
2021,June,SLC,10,54585
2021,June,SMF,7,30377
2021,June,SNA,5,16044
2021,June,SRQ,3,5
2021,June,STL,5,24216
2021,June,STS,1,2
2021,June,STT,3,437
2021,June,SWF,2,71
2021,June,TEB,36,283
2021,June,TLH,1,173
2021,June,TPA,16,9787
2021,June,TUL,1,7
2021,June,VA4,1,10
2021,June,VNY,22,199
2021,June,ZZZ,2,100
2021,July,ABQ,1,16
2021,July,ACK,2,4
2021,July,ACY,3,90
2021,July,AEX,10,2057
2021,July,AGS,3,460
2021,July,ALB,5,11
2021,July,ANC,5,90
2021,July,APC,1,4
2021,July,APF,2,4
2021,July,ASE,1,8
2021,July,ATL,63,625831
2021,July,AUS,17,32876
2021,July,AZA,3,154
2021,July,BCT,3,21
2021,July,BDL,3,9156
2021,July,BED,13,231
2021,July,BFI,5,25
2021,July,BGM,1,7
2021,July,BGR,7,315
2021,July,BHM,1,147
2021,July,BJC,1,4
2021,July,BLI,1,4
2021,July,BLM,1,8
2021,July,BNA,9,6686
2021,July,BOS,51,252292
2021,July,BRO,6,781
2021,July,BTV,2,8
2021,July,BUF,1,9
2021,July,BUR,1,10
2021,July,BWI,15,75582
2021,July,BZN,1,4
2021,July,C01,1,4
2021,July,CAE,2,237
2021,July,CDN,1,2
2021,July,CHA,1,162
2021,July,CHS,4,864
2021,July,CLD,1,6
2021,July,CLE,4,10883
2021,July,CLT,36,269077
2021,July,CMH,4,2767
2021,July,COS,2,6
2021,July,CPR,1,4
2021,July,CRP,1,118
2021,July,CVG,7,7905
2021,July,DAL,4,32
2021,July,DCA,1,4025
2021,July,DEN,30,214026
2021,July,DET,1,1
2021,July,DFW,81,741054
2021,July,DTW,20,94641
2021,July,DVT,1,2
2021,July,ERI,2,5
2021,July,EWR,91,790537
2021,July,FAT,5,31721
2021,July,FLL,80,428946
2021,July,FOK,13,71
2021,July,FTY,1,5
2021,July,FXE,5,1680
2021,July,GON,1,1
2021,July,GSO,3,366
2021,July,GST,1,6
2021,July,GTF,2,13
2021,July,GUM,7,9998
2021,July,HNL,15,11762
2021,July,HOU,7,81125
2021,July,HPN,18,150
2021,July,HRL,1,5529
2021,July,HSH,2,19
2021,July,HTO,1,2
2021,July,IAD,74,409240
2021,July,IAH,80,778144
2021,July,ILM,1,163
2021,July,IND,2,2721
2021,July,INL,2,5
2021,July,ISP,2,5
2021,July,ITH,1,6
2021,July,JAC,1,2
2021,July,JAX,2,20
2021,July,JFK,146,1510783
2021,July,JNU,1,1
2021,July,LAS,17,63869
2021,July,LAX,135,905864
2021,July,LGA,8,21167
2021,July,LIT,1,8
2021,July,LKE,2,5
2021,July,LNK,1,4
2021,July,LRD,5,733
2021,July,LUK,2,83
2021,July,MCI,1,2771
2021,July,MCO,38,201851
2021,July,MCW,1,6
2021,July,MDW,13,64214
2021,July,MEM,2,1388
2021,July,MIA,138,1315607
2021,July,MKC,1,53
2021,July,MMU,1,4
2021,July,MOT,1,5
2021,July,MPO,1,1
2021,July,MSP,11,62385
2021,July,MSV,1,12
2021,July,MSY,4,9185
2021,July,MTJ,1,3
2021,July,OAK,11,30305
2021,July,OCA,1,2
2021,July,OGG,1,316
2021,July,OMA,1,8
2021,July,ONT,4,15459
2021,July,OPF,14,88
2021,July,ORD,85,611270
2021,July,ORF,2,324
2021,July,ORL,1,4
2021,July,OXC,1,5
2021,July,PBI,18,1451
2021,July,PDK,1,16
2021,July,PDX,5,16722
2021,July,PHL,28,127552
2021,July,PHX,20,109201
2021,July,PIT,8,7902
2021,July,PPG,1,107
2021,July,PSF,1,1
2021,July,PSM,4,9
2021,July,PSP,3,1179
2021,July,PTK,1,3
2021,July,PVD,3,4
2021,July,PVU,1,3
2021,July,PWK,3,9
2021,July,PWM,1,1
2021,July,RBD,1,9
2021,July,RDU,8,10420
2021,July,RIC,2,232
2021,July,RNO,4,5553
2021,July,ROC,1,5
2021,July,RST,1,4
2021,July,RSW,5,618
2021,July,SAN,11,17833
2021,July,SAT,18,85721
2021,July,SAV,4,312
2021,July,SBA,2,9
2021,July,SBD,1,16
2021,July,SBP,1,8
